Date,Segment,Region,Category,Ship Mode,State,Sales,Profit,Discount,Product Quality Score,Service Speed Score,Pricing Score,Customer Service Score,Department,Customer Satisfaction,Inventory Turnover
2021-10-12,Consumer,East,Technology,Standard Class,Texas,1030.99,143.66,246.65,4.986451772887092,1.0553254898467235,3.1504571857282997,3.597594453779708,Grocery,1.65,7.27
2021-10-04,Consumer,Central,Technology,Second Class,Washington,1068.49,184.8,118.17,1.0044881574818647,4.705007185695921,2.8367234923108198,3.8516072698589907,Garden,4.61,9.55
2021-11-21,Consumer,East,Technology,Same Day,California,668.41,116.71,105.42,4.312223241323812,1.4294437294175761,3.8682798039888646,4.881142570337618,Pharmacy,1.71,2.29
2022-06-19,Consumer,West,Technology,Second Class,California,1284.74,133.5,141.99,2.3050864674765648,1.241705190657647,2.340945692604473,3.8140312380058274,Clothing,3.15,1.36
2021-08-16,Consumer,South,Furniture,First Class,Texas,1245.71,106.64,84.43,3.988265881598735,1.7689190084940054,1.142649043750525,2.6876618623530755,Electronics,2.31,4.26
2022-08-19,Home Office,East,Office Supplies,Same Day,Florida,808.26,124.31,54.9,1.9481634408176447,3.4413794541591205,3.2246233505815,1.9821580623702397,Pharmacy,4.8,7.5
2022-10-10,Consumer,Central,Office Supplies,First Class,Washington,1294.02,144.22,293.96,1.8072816186436476,4.764254990360987,2.12515273071281,3.1385550660246944,Electronics,1.39,8.34
2022-07-28,Consumer,West,Technology,Same Day,California,937.27,119.08,180.06,4.238392546786391,2.9162996631718534,3.992014481676146,3.90626476505563,Clothing,1.92,2.42
2022-10-16,Home Office,West,Office Supplies,Same Day,Texas,555.95,27.98,155.83,4.06955267457129,3.141079638068083,1.6870571049714265,1.4663680847794542,Clothing,2.2,3.66
2022-06-02,Consumer,South,Office Supplies,Same Day,Texas,591.83,110.28,78.18,4.2448819634743185,2.7723213241233466,4.380419445101637,1.2392367801332322,Grocery,2.44,1.35
2021-09-14,Consumer,East,Office Supplies,Same Day,New York,1183.43,72.9,230.3,4.029360546495742,3.1453893134923083,4.043638913402431,1.8966329798250672,Grocery,1.39,4.0
2021-05-17,Home Office,Central,Office Supplies,Standard Class,Washington,973.99,191.97,142.08,1.3834481835550925,2.0774109862360013,2.5063789840328683,2.676989280782571,Clothing,1.62,3.59
2021-07-27,Consumer,East,Office Supplies,Same Day,Washington,1220.31,111.77,179.92,4.531513663444304,3.779707262891982,1.6889971896209168,3.6686976696044393,Grocery,4.46,5.78
2022-04-09,Consumer,Central,Furniture,Same Day,Florida,977.91,81.12,251.99,2.5104701958963767,3.839714341453299,4.420718859349933,1.0365745081378228,Electronics,2.92,7.17
2021-05-20,Home Office,South,Furniture,First Class,Florida,1066.92,181.5,151.23,1.8786580523921619,3.0833641292173266,2.36678512132223,3.1542250763520365,Grocery,1.64,4.76
2021-01-05,Consumer,West,Furniture,First Class,Texas,1530.88,377.66,427.37,3.270267844796512,4.438033547500071,1.416603127554775,2.1634986991999985,Clothing,4.67,0.51
2022-02-28,Home Office,South,Office Supplies,Standard Class,New York,1349.21,181.35,256.28,2.3834590253367907,3.643187148661001,3.0324278339330633,2.340062016707168,Garden,3.89,7.51
2021-12-15,Consumer,West,Furniture,Same Day,Texas,891.79,199.64,31.01,3.839479097425488,2.97398203576899,1.161278851307645,2.7329197834449155,Grocery,2.02,2.41
2021-10-10,Consumer,East,Office Supplies,First Class,Florida,1093.74,68.21,32.5,3.7784744479154977,4.368453043945678,1.6431872876256022,2.840099163585342,Grocery,4.51,6.69
2022-08-10,Home Office,West,Office Supplies,Same Day,California,1123.61,170.49,331.32,4.400429812939004,3.33728218740782,1.5296253855445343,2.6071221903100548,Grocery,3.95,8.96
2022-03-10,Corporate,Central,Furniture,Same Day,New York,1190.35,221.83,149.76,4.9742342301211195,1.304009732429182,2.9958396169139725,1.3495723333957472,Pharmacy,4.98,4.39
2021-08-08,Home Office,South,Technology,Second Class,Washington,1017.75,127.3,183.56,4.198255720089746,4.210432427057922,2.312945622256554,1.636574840381193,Grocery,1.32,0.79
2022-01-09,Corporate,West,Office Supplies,Same Day,California,876.62,66.53,118.48,1.5661958887095602,4.38236135527249,3.8987032025421056,2.973437478795206,Pharmacy,3.48,9.36
2021-10-18,Corporate,West,Office Supplies,First Class,California,999.09,53.03,56.03,4.050571179827596,1.1923043846176697,1.4327089895479683,2.546227131448329,Grocery,2.04,3.28
2022-07-18,Consumer,East,Furniture,Second Class,Washington,879.93,112.06,40.84,3.267598153543902,4.081663487790234,2.222647767621969,4.986806711485855,Electronics,1.61,7.42
2022-11-02,Home Office,East,Office Supplies,Second Class,Texas,1420.84,282.1,101.85,3.2527249638109947,4.923435484343094,2.194791380734927,4.078478015147622,Pharmacy,2.16,3.75
2022-03-14,Corporate,East,Office Supplies,First Class,New York,1310.18,325.07,243.1,2.348982582499415,4.162932430891805,3.9891573959476805,3.331405072364772,Clothing,3.91,8.5
2022-05-24,Corporate,Central,Office Supplies,Same Day,California,949.1,135.36,159.92,1.6429319233351465,2.591517825039915,4.519098288402853,3.1913402325877023,Garden,3.51,6.69
2022-03-26,Corporate,East,Furniture,Same Day,Texas,1107.07,120.65,116.56,1.6922077647216867,3.8709174557648467,2.9708590153296144,1.19998396564328,Clothing,2.25,3.28
2021-11-23,Corporate,West,Technology,Same Day,Washington,958.64,114.4,21.87,1.2303980250920232,2.168696881501548,3.246708610875585,3.706926131815215,Electronics,1.42,1.8
2022-05-06,Home Office,Central,Technology,Second Class,Texas,1298.31,88.79,134.98,4.221399299796966,3.6309863376039093,4.187590277117472,3.2617207001626998,Garden,1.5,2.05
2021-02-23,Consumer,East,Furniture,First Class,California,1262.22,176.74,158.42,3.9757937119372437,3.0700837946249298,4.484838194248758,3.0636006269807536,Garden,3.44,7.89
2021-04-05,Consumer,West,Office Supplies,Second Class,New York,1142.15,200.36,261.97,4.426914431038842,3.648909629715764,4.054920008030859,4.065778721229796,Pharmacy,2.9,1.46
2021-03-01,Corporate,Central,Technology,Second Class,New York,1217.82,212.77,272.63,3.816572520196571,2.6553431599033126,2.0359865895928064,4.131961591506398,Clothing,2.48,1.88
2021-12-03,Consumer,West,Furniture,Same Day,Washington,1165.14,61.23,86.46,1.6711440122346999,1.6166702163457742,1.2918736488219493,1.8667626098869325,Pharmacy,1.39,6.12
2022-10-29,Corporate,East,Furniture,Standard Class,Texas,1293.52,228.62,98.34,3.94383607921278,2.6841721756241963,1.8436773858704192,1.738596865007398,Electronics,2.97,1.7
2022-09-29,Consumer,East,Office Supplies,Same Day,Florida,1132.78,207.45,217.59,3.2314077261444187,2.909636473887315,3.4782654489726257,3.6386661465750167,Electronics,2.06,1.01
2021-06-13,Consumer,Central,Office Supplies,Standard Class,New York,1037.98,156.12,206.57,1.4346918132621371,3.711447006357718,3.1955478653146625,2.3232093970023637,Pharmacy,4.49,2.34
2022-07-25,Home Office,South,Furniture,First Class,Florida,855.69,204.49,147.79,4.620489398421287,2.1380547822743297,3.0312990197972773,2.8191166125817535,Electronics,3.78,3.27
2021-04-17,Corporate,West,Furniture,Second Class,Texas,607.06,61.68,25.78,4.609268410644441,3.5826031056118635,1.2927271830035876,1.1775093067950064,Clothing,2.67,4.31
2021-07-21,Home Office,West,Furniture,Same Day,Texas,993.04,218.85,92.21,3.511456818670756,1.935349979349788,2.643478063897921,2.691755764910323,Garden,4.68,7.1
2021-10-28,Consumer,South,Technology,First Class,Florida,814.74,69.13,15.64,2.678564879176317,4.059634710716686,1.1047569235097319,4.767395881387005,Electronics,3.24,7.7
2022-07-05,Corporate,South,Office Supplies,Standard Class,Washington,1015.0,103.93,234.33,1.9516964128438983,3.888446397817883,3.613560793706457,3.75067438459716,Electronics,4.32,6.46
2022-11-11,Corporate,West,Furniture,Second Class,Florida,1285.12,116.92,313.42,1.390402102792077,1.4709932289717456,1.9834812412474285,4.277621990813213,Grocery,3.37,5.45
2022-10-11,Corporate,Central,Office Supplies,Second Class,California,1043.21,236.88,288.91,4.223997995667911,3.370619615453372,3.828198840967325,3.5100988571775225,Pharmacy,4.77,1.11
2021-01-14,Corporate,South,Technology,First Class,Florida,896.25,187.05,31.81,4.867012311430805,1.3522001077184136,3.128991211635551,3.3404336412160887,Clothing,1.36,4.83
2022-12-22,Corporate,East,Furniture,First Class,Florida,786.72,110.22,214.62,1.0561625284928948,4.876497274203317,1.2166959645425224,4.883419818505628,Electronics,4.11,1.51
2022-06-19,Corporate,Central,Office Supplies,First Class,Washington,642.47,80.7,177.54,2.917445147940177,2.35695851297579,1.5568551274612363,2.958855513183074,Grocery,1.17,8.4
2022-05-20,Consumer,South,Technology,Same Day,California,1333.2,70.1,399.07,1.424143150392263,1.0810445985915251,4.647110020850806,4.161207852014639,Pharmacy,1.43,3.28
2021-07-29,Corporate,East,Furniture,Second Class,Texas,555.83,105.82,130.95,2.6741561676014203,3.014460194928085,4.503139557475063,1.9256438444995605,Electronics,4.23,4.33
2022-04-01,Consumer,East,Office Supplies,First Class,California,766.3,186.2,66.03,3.322451178217339,1.4874506744923135,4.263016575408623,1.4078445384406448,Garden,3.9,1.05
2022-04-14,Home Office,West,Furniture,Standard Class,Florida,421.7,86.75,36.57,2.7164026410637043,3.603771248506846,3.284610808032476,1.7253079683406223,Grocery,3.38,4.51
2022-04-19,Consumer,Central,Office Supplies,Same Day,Texas,920.96,88.98,193.02,1.0688939323166329,3.924024343757505,2.4407571727687305,2.3692164674882865,Electronics,4.67,6.63
2022-07-27,Home Office,South,Office Supplies,Standard Class,Washington,914.43,94.1,189.4,4.951379070429901,4.437063893251353,4.8350557826327645,2.8427314221322755,Garden,2.58,5.22
2022-02-05,Corporate,East,Technology,Second Class,Texas,898.93,120.96,181.13,4.703217041566983,4.554574007719108,4.637763201404416,4.557548149856979,Clothing,1.02,8.32
2021-02-26,Consumer,West,Technology,Second Class,Washington,984.22,129.47,110.63,4.089492430948118,2.2377981451970848,1.0681092720652372,3.3705021250145317,Electronics,1.29,4.28
2022-10-26,Consumer,South,Technology,Standard Class,Florida,794.68,76.66,127.74,2.602723595423424,2.431038970003829,1.4842644703464263,3.5704403710325874,Garden,3.9,9.52
2021-10-08,Consumer,East,Technology,Same Day,California,771.59,160.74,75.18,3.7579607256918472,4.897891581362538,3.172196965400266,2.539796187205601,Garden,2.04,8.37
2021-01-05,Home Office,West,Technology,First Class,California,1454.46,301.39,266.27,3.8390735058371708,2.7356872892743236,3.762101125186189,3.6784797544885963,Electronics,3.34,7.98
2022-09-05,Corporate,East,Office Supplies,First Class,California,916.48,175.32,214.45,2.361018564790792,2.6188234651339055,2.859354251226852,2.616463783089328,Pharmacy,2.76,1.96
2021-11-02,Consumer,West,Technology,First Class,California,1226.91,62.56,260.87,1.1587460558369584,4.701442527656241,1.7282672021397443,3.4322764603371465,Garden,1.93,2.78
2021-12-10,Home Office,West,Office Supplies,First Class,California,790.81,184.63,107.1,3.489258068384063,1.749209319288469,2.681122226808326,3.1432400191130023,Clothing,3.97,3.82
2022-06-27,Consumer,Central,Office Supplies,First Class,New York,1403.18,164.89,227.56,4.7923349810991205,2.8963030980035165,1.8214470337068076,2.2316261682184733,Clothing,1.12,2.22
2022-07-21,Consumer,South,Furniture,Standard Class,Florida,1378.55,76.87,322.58,3.991149159461852,2.9417038962166493,4.216803270822,1.3344099175669313,Grocery,3.75,1.21
2021-06-03,Consumer,West,Office Supplies,Standard Class,California,1057.75,187.73,82.0,1.9119495545212617,3.970113034774161,3.1688913396409943,1.4904156843970036,Garden,4.0,0.75
2021-12-20,Consumer,East,Office Supplies,Same Day,California,725.12,143.23,53.79,3.2232412057656834,2.741654009867357,2.6354101547690423,3.2996225833690653,Grocery,1.33,4.42
2021-12-24,Home Office,South,Technology,Second Class,Washington,1021.75,188.2,153.92,2.5608589244765914,4.452888448219605,1.5666645888105668,1.292445712068226,Garden,2.12,0.86
2022-11-29,Corporate,South,Office Supplies,First Class,Florida,1011.83,129.7,155.11,3.186002118590543,3.6809879252888993,3.0577524594491874,2.812222274237228,Clothing,4.7,2.16
2022-02-12,Corporate,South,Technology,Second Class,Washington,1059.91,235.55,17.81,3.8962379618164396,4.723870130291187,3.265561375870408,4.596243750167896,Grocery,2.85,9.25
2022-02-16,Consumer,Central,Office Supplies,First Class,California,755.44,91.64,135.05,2.9468686184382396,2.048084753771234,3.612418961029366,3.330556295883401,Grocery,3.33,5.24
2021-01-30,Home Office,West,Office Supplies,First Class,Florida,619.25,97.63,81.21,4.649265044823527,4.2496100326338855,3.822220079266685,4.906651837354363,Garden,4.1,1.48
2022-01-07,Corporate,West,Technology,Standard Class,Florida,1040.59,243.86,184.34,3.7684587516490153,1.46709283583627,1.1673110279745913,2.151523291461769,Grocery,4.42,8.92
2022-09-24,Corporate,West,Furniture,Same Day,Florida,997.43,195.08,274.59,2.4092753657804558,4.2077203937041725,2.511188749169791,3.599653733914045,Clothing,1.41,2.26
2022-05-18,Consumer,West,Office Supplies,First Class,Texas,1000.52,68.97,106.66,3.4493353029570923,4.394916958187905,2.4881506901062886,4.739019582381627,Grocery,3.13,5.2
2021-01-08,Consumer,East,Office Supplies,Second Class,New York,1256.7,258.16,51.87,2.8215068877813647,2.626385932261615,1.6819666672807747,2.3976170106211314,Grocery,1.83,8.51
2022-09-10,Home Office,West,Technology,Same Day,New York,631.21,145.39,44.12,4.16812335578059,3.8000553457675967,2.288871696507055,3.13432219019259,Grocery,3.78,9.89
2021-05-18,Corporate,South,Technology,Standard Class,California,1252.67,269.42,123.88,1.0297983105206066,4.874809818695303,1.1765512327591594,4.388713884543427,Clothing,4.78,1.7
2022-11-26,Consumer,West,Furniture,First Class,New York,814.19,118.35,212.02,3.3422620469890734,1.7397356100639785,2.848572945117019,2.3253387398328482,Pharmacy,1.19,7.13
2022-01-12,Home Office,West,Furniture,Standard Class,Florida,901.19,193.78,152.51,1.0939656046327717,3.472563833083502,3.0552766895062087,1.0358141488200636,Grocery,3.58,1.23
2022-12-23,Home Office,West,Furniture,First Class,Texas,793.56,51.68,236.94,4.917337584269123,1.1897221230314168,2.956811865218415,4.9609020737764755,Garden,3.57,6.02
2021-05-29,Home Office,West,Office Supplies,Second Class,New York,1022.4,103.1,94.73,3.03013016609018,2.354414700104917,1.5679363328439542,2.6244903063615728,Clothing,2.66,7.83
2021-09-17,Corporate,Central,Office Supplies,Same Day,New York,523.55,116.95,15.67,2.115198024500055,1.56474713650509,1.4234600626609564,1.437899989036962,Grocery,3.51,3.71
2021-05-07,Corporate,South,Technology,Second Class,Texas,857.98,50.0,83.52,1.4427980565329128,3.1471319665359863,4.036657481420294,3.9441098695682624,Clothing,2.56,6.26
2022-08-01,Corporate,Central,Technology,First Class,Washington,871.06,112.9,259.45,2.366780851111811,3.4128634262464788,3.995502157532577,2.3002379832348216,Electronics,4.95,3.57
2022-06-17,Home Office,South,Technology,First Class,California,1315.98,292.27,296.75,3.536316888724278,4.957623072120498,2.1878574784363445,1.673826923694055,Pharmacy,2.92,3.45
2021-11-21,Home Office,West,Furniture,Standard Class,Florida,1037.67,144.41,285.74,4.891553284504101,4.867209940075453,3.72011181648629,1.4739620655869414,Electronics,4.3,3.66
2021-04-23,Consumer,West,Furniture,Same Day,Texas,1173.88,78.56,214.24,1.3776013540912895,4.530645362769034,4.766059944767086,3.790294459532933,Grocery,4.72,6.66
2022-10-13,Consumer,South,Furniture,Second Class,Washington,1001.48,142.03,89.99,1.8409479949356387,3.269925138626045,4.356095609749769,4.973048858975238,Clothing,3.96,6.37
2021-08-26,Corporate,South,Office Supplies,Same Day,California,737.77,144.93,211.58,2.1077733391381694,4.544251405389381,2.1816742711138857,2.5676587288769737,Grocery,3.7,9.17
2021-12-27,Corporate,Central,Office Supplies,First Class,Washington,1226.8,138.97,93.8,4.064016503823812,2.4196712686294553,1.532921722862762,4.054954432997782,Grocery,3.82,8.28
2022-07-10,Consumer,Central,Technology,Second Class,California,788.64,182.42,98.71,1.3158936409895179,1.8037250073210012,1.204911459555639,3.6169612800152406,Garden,1.52,6.02
2021-03-05,Corporate,East,Furniture,Standard Class,New York,868.44,206.83,82.57,4.577589364732208,3.1041815481227606,3.0149133312059364,2.6838460374600674,Pharmacy,2.09,6.35
2022-03-31,Consumer,East,Office Supplies,First Class,Texas,1045.52,87.36,205.55,1.875947988022296,3.124837193342787,2.830145232289273,1.1957357624189417,Garden,2.83,5.75
2021-09-23,Consumer,Central,Furniture,Standard Class,California,1236.38,84.91,162.24,3.872110387091781,4.640286556188521,4.0045534046389255,2.6377158174901574,Pharmacy,2.7,6.94
2022-03-21,Consumer,East,Office Supplies,Second Class,Texas,949.65,104.34,273.08,4.042207058066754,1.0229449900883272,4.0734157431723395,1.1170627358117766,Clothing,1.65,4.53
2022-08-27,Home Office,Central,Furniture,Second Class,Texas,1377.63,198.11,400.27,4.572334836785773,4.422205811047487,1.2799150042752867,4.8089665758312545,Pharmacy,2.29,9.67
2022-09-16,Corporate,Central,Office Supplies,First Class,Washington,857.13,69.77,32.66,1.8301556759329753,3.4329419874747478,4.88572660663684,2.6375528321969153,Pharmacy,3.86,0.62
2022-02-24,Home Office,Central,Office Supplies,First Class,Florida,1166.4,114.67,325.68,3.893070710001455,4.758577987213202,2.0316566139006835,3.316960749316002,Garden,1.22,1.96
2021-12-06,Corporate,East,Office Supplies,Standard Class,Washington,1000.9,236.87,241.64,2.412303900128798,3.980863728371467,2.496409299721793,4.76293952026583,Clothing,3.53,2.27
2021-10-02,Home Office,South,Office Supplies,First Class,Washington,1386.67,267.59,300.32,2.553148388011194,2.4650378043405823,3.3051481262290388,3.3040984593803824,Pharmacy,2.46,1.9
2022-01-05,Corporate,West,Technology,Same Day,Florida,1053.6,178.68,121.38,3.0332482273075763,3.5391966270694093,1.1531304779164029,1.6893157114547042,Pharmacy,4.74,6.12
2021-08-15,Corporate,East,Furniture,Same Day,Florida,530.67,101.67,109.89,1.5246949062086217,2.4788786565189533,3.851536785242551,4.806454315466998,Electronics,2.16,0.68
2021-08-14,Consumer,West,Office Supplies,Standard Class,Washington,1272.08,64.3,311.78,2.4348981144906174,4.6862619323804795,1.768799402631815,1.7517594815576119,Pharmacy,4.88,1.47
2022-10-06,Home Office,West,Office Supplies,Standard Class,Texas,979.61,77.49,245.71,4.761957404255593,1.0787390328656556,4.667996272583583,1.5125845740783839,Grocery,4.41,1.72
2021-08-17,Home Office,South,Furniture,First Class,New York,861.73,162.31,209.98,1.722514912862915,3.2191605510519063,1.9869535500271152,2.449805751016051,Grocery,1.84,8.16
2022-01-05,Corporate,East,Office Supplies,First Class,Florida,1305.74,252.0,134.24,2.260655808129843,3.02932556461334,2.65323068952623,2.7394033441023438,Garden,4.59,8.5
2021-05-09,Home Office,West,Office Supplies,Same Day,New York,917.17,202.32,58.38,4.229113366833122,1.760558252498257,1.8973004938895324,4.909490024428727,Pharmacy,2.24,6.78
2021-01-25,Corporate,South,Furniture,Standard Class,Texas,1150.0,192.18,192.85,1.9999147703141742,2.712586647557899,3.584396283688446,3.216219652975896,Clothing,2.77,4.23
2022-11-30,Corporate,South,Technology,Standard Class,Florida,807.9,130.44,67.64,1.659161691644278,2.1875681015077175,2.509210816288635,4.22336240618292,Electronics,2.74,7.55
2021-10-20,Consumer,Central,Technology,Same Day,California,790.97,102.45,187.97,1.7620579621757404,3.681639366655698,1.9567005820766048,4.075934924085393,Electronics,1.65,8.58
2021-12-22,Corporate,East,Office Supplies,Standard Class,California,1452.65,309.87,33.34,4.9427056591021135,4.012514913030772,4.375685374589006,2.608904989631515,Garden,3.04,4.03
2021-05-15,Home Office,West,Technology,First Class,Washington,803.24,177.04,107.13,2.653230440336195,4.085582752108863,3.8117804527274055,1.2985969464984755,Garden,1.21,6.9
2021-01-04,Consumer,South,Technology,Standard Class,New York,853.81,119.81,201.32,2.5838693170498424,2.5774076996887914,2.8865947007884505,1.4789249195508876,Pharmacy,4.88,7.09
2021-08-15,Corporate,West,Office Supplies,Standard Class,California,572.92,71.68,19.11,4.02807206679982,1.7655574325954557,2.1437415796105186,4.97086908423687,Garden,2.69,4.11
2022-11-12,Consumer,East,Office Supplies,First Class,Washington,1407.5,84.56,294.48,1.2509587069306152,2.176200438697962,4.4891724070948555,4.43978105243267,Electronics,4.34,0.84
2022-03-21,Consumer,Central,Technology,First Class,Washington,1099.5,229.15,84.67,1.6781513983185117,3.13893643978686,2.677535260695461,2.3828730412587396,Electronics,2.23,5.08
2022-02-22,Corporate,West,Office Supplies,Same Day,Washington,1059.44,195.58,49.73,3.879520406294984,3.461210440403342,2.8615869299377903,4.331121133735428,Grocery,2.15,4.14
2021-10-12,Home Office,Central,Office Supplies,Same Day,Texas,1243.78,171.44,123.49,2.278605067754858,4.179491910949491,1.767972070322711,4.599469543503413,Garden,3.42,9.15
2021-01-27,Corporate,South,Technology,Same Day,New York,667.67,100.78,10.42,3.8067132423286316,3.8789455660473684,4.335681714224032,4.693580379052911,Garden,4.09,1.2
2021-09-06,Corporate,Central,Furniture,Second Class,Florida,864.74,198.21,166.64,1.0914413759199655,1.6974796263658667,3.199620293536577,4.500823968895892,Electronics,2.31,9.86
2022-01-01,Corporate,West,Technology,Second Class,Washington,977.14,220.38,104.11,3.3614384750054853,3.975963955091413,3.627590982430075,1.744879600353677,Pharmacy,3.95,7.05
2021-07-21,Corporate,East,Technology,Standard Class,Florida,612.88,52.6,182.75,3.176982994932716,1.4604428181950904,2.67526891918353,4.173860185266711,Electronics,1.42,9.17
2022-03-14,Corporate,West,Technology,First Class,California,1327.86,291.87,50.95,1.57942550131507,4.671017891229754,1.0775095335099154,1.2225406302763764,Pharmacy,1.29,2.53
2021-07-17,Home Office,West,Office Supplies,Standard Class,Texas,995.39,151.25,268.27,1.47494345097215,3.759080237786519,2.2020472699300857,4.226108184867508,Pharmacy,1.36,6.77
2022-10-10,Consumer,Central,Technology,First Class,Florida,919.18,65.47,141.93,4.712616793214553,1.4476534659597569,1.082688651072865,3.3076347926576717,Garden,2.13,2.32
2022-09-30,Home Office,Central,Office Supplies,First Class,Washington,1059.06,118.93,46.74,3.020067753316526,4.3463114026542256,1.1197141513766224,3.939745020234582,Garden,3.09,7.71
2022-08-30,Corporate,West,Furniture,Standard Class,Texas,811.85,152.13,209.68,1.1996021171014792,3.7136756584136217,4.940513731164356,3.198822246676481,Pharmacy,2.2,0.78
2021-03-14,Consumer,Central,Technology,Standard Class,Washington,1011.28,231.27,42.68,1.594231357569737,3.8475885070190046,1.3789868323249355,3.390075972097352,Grocery,2.2,4.49
2021-09-04,Consumer,Central,Furniture,Second Class,Texas,1856.88,133.08,366.36,3.690211282413874,2.9497155034227274,2.803987554588084,1.1480854958882465,Clothing,3.01,3.36
2021-05-16,Consumer,East,Technology,Standard Class,Florida,1151.17,197.92,93.37,2.9070577711562624,3.418820859239558,4.354877964265011,1.1258231180122915,Clothing,1.17,7.85
2022-12-09,Home Office,East,Office Supplies,First Class,Florida,1417.08,263.05,198.74,3.3906511452911055,2.712454489251055,2.686201551093925,4.248522415559213,Garden,4.33,9.22
2021-08-02,Home Office,South,Furniture,First Class,California,911.23,95.89,160.54,2.833100336840867,3.270038229951922,1.9950092007688736,2.1642254695149576,Garden,3.28,0.72
2022-04-21,Home Office,West,Technology,Standard Class,New York,812.11,163.5,224.72,4.702059890100536,4.1591646502818165,2.656006322261931,4.2288570342743785,Garden,1.47,8.48
2022-09-13,Corporate,Central,Furniture,First Class,Washington,1077.43,76.14,99.67,4.300994910763189,1.7990576453157514,4.295555467480077,3.814016492518646,Garden,4.91,1.96
2021-11-20,Home Office,West,Office Supplies,Second Class,Washington,664.57,65.08,81.36,4.920577995891421,4.50358416004055,1.1795656928697489,3.259790658860732,Pharmacy,2.15,6.77
2021-04-13,Home Office,South,Office Supplies,First Class,California,423.26,21.2,28.73,4.756931766854207,2.2240361522091807,2.955111308353889,1.4198437379012536,Garden,1.93,6.73
2021-11-24,Home Office,South,Technology,Standard Class,Texas,1182.9,178.08,129.71,3.914791594672965,1.5902660345702873,1.7740238793898624,1.2641696163277212,Pharmacy,4.47,6.91
2022-08-19,Consumer,East,Technology,First Class,Texas,1160.33,119.15,53.94,1.210121684085526,3.5381962452054747,1.241077317722307,2.535925956615373,Pharmacy,3.99,7.08
2021-08-12,Consumer,Central,Furniture,Same Day,Florida,1208.46,79.29,204.16,4.996407106627893,3.097638997198789,4.142217910218055,4.701007580688846,Grocery,2.97,9.26
2021-09-14,Corporate,Central,Office Supplies,Standard Class,Florida,1007.04,227.77,173.39,2.8932747826346197,2.1661339572215144,1.0579300666927893,1.905053260484701,Electronics,4.51,3.46
2022-10-08,Consumer,West,Office Supplies,Second Class,Washington,1494.59,134.11,285.14,1.2439881425457338,3.512682886893358,2.659831786475314,2.6889629916775144,Garden,2.85,4.65
2021-12-14,Corporate,East,Technology,Same Day,New York,978.17,159.9,75.13,4.9656932420105715,3.857407496176411,3.182011109922334,3.5667511830867866,Electronics,1.11,6.31
2021-04-18,Consumer,East,Office Supplies,Same Day,Washington,861.51,89.85,116.63,3.281506870485773,2.090352031075927,1.6915349309053669,2.9868074371130153,Pharmacy,3.89,5.23
2022-06-04,Corporate,East,Office Supplies,Same Day,Texas,248.38,42.1,5.47,2.8360160909958814,1.4665633618496359,4.597826617420575,1.1003838160506536,Grocery,2.05,4.63
2021-05-30,Corporate,Central,Office Supplies,Second Class,New York,988.21,178.73,21.42,1.0791577233322531,3.0412204685906357,2.6347223096914774,3.7811460190667687,Electronics,2.29,9.0
2022-04-22,Consumer,South,Furniture,Same Day,New York,1207.97,235.7,120.49,2.713604677826035,2.1319172684185177,1.728415189809768,4.6736306980500295,Grocery,4.72,8.13
2022-01-28,Consumer,South,Furniture,Same Day,California,1001.72,109.33,152.11,1.7330829887524768,2.3009005639617732,3.4447182976449002,3.398777192733528,Pharmacy,3.49,5.34
2022-11-15,Home Office,Central,Furniture,Second Class,Florida,1281.06,76.16,270.26,3.8757959686162975,2.9758756883896447,3.5577947661027745,3.3216507326585236,Garden,4.06,3.5
2022-07-13,Home Office,South,Office Supplies,Same Day,New York,1573.72,348.51,361.98,1.0314676100943028,3.9248018625700736,2.5546857056080055,4.3411929665809765,Electronics,3.13,7.49
2021-01-01,Corporate,West,Technology,Standard Class,Washington,956.66,233.29,121.03,3.132142722026467,1.059839920706918,1.1258734529693508,4.331353614531446,Garden,3.36,8.55
2021-12-27,Corporate,Central,Technology,Standard Class,Texas,1307.81,297.19,299.65,1.1748648734603924,2.9128694868155343,3.646583878902877,1.747026111076123,Electronics,4.07,3.43
2022-11-23,Corporate,Central,Technology,First Class,Florida,603.54,40.15,133.39,3.8593199836090943,1.4939605667250042,1.9510665230805206,2.689196588587644,Pharmacy,4.79,9.28
2022-07-05,Consumer,East,Furniture,Standard Class,Washington,1257.83,260.41,243.29,4.812077971237334,4.412911293645953,1.5997023648242101,4.277079128067408,Garden,3.84,4.52
2021-03-31,Consumer,Central,Office Supplies,Same Day,Texas,1015.87,149.54,51.88,1.1732821929913815,2.0391069952717866,4.28374856126241,3.9393358674376753,Electronics,1.11,3.55
2021-03-16,Home Office,West,Furniture,Standard Class,Washington,944.65,166.66,88.14,1.4123366446673624,2.6160137378439035,3.0169656351062106,4.377552138280469,Garden,2.43,6.33
2022-05-15,Consumer,East,Furniture,Second Class,Washington,959.15,165.3,158.09,3.062371894974139,1.1896937949978788,2.7917190252250608,1.5177732356729643,Garden,4.09,1.84
2022-09-28,Corporate,East,Technology,Second Class,Florida,960.92,150.87,236.43,4.929848417644733,1.5965711432267518,4.019368950098902,2.7578682440388667,Garden,1.13,9.16
2021-12-10,Home Office,South,Technology,Second Class,Texas,922.8,170.73,117.16,2.6458269232431997,1.007159161288882,2.882756842263682,3.8358128698387075,Garden,4.52,8.02
